variant,state,candidate,q,return,horizon,pearson,spearman,pairwise,top1,top2,Seed
verified_screening,33,perturb_1sigma,-0.4140684902667999,-0.00020015640984638594,5,,,,,,42
verified_screening,33,perturb_2sigma,-0.2790936231613159,0.00016162576503120363,5,,,,,,42
verified_screening,34,supervised,-0.6766788959503174,0.00020127305469941348,5,,,,,,42
verified_screening,34,actor,-0.6766788959503174,0.00020127305469941348,5,,,,,,42
verified_screening,34,zero,-0.2219730019569397,0.0007199476240202785,5,,,,,,42
verified_screening,34,random,-0.16240237653255463,0.0009121873299591243,5,,,,,,42
verified_screening,34,shuffled,-0.21158818900585175,0.0016792099922895432,5,,,,,,42
verified_screening,34,perturb_0.25sigma,-0.6547491550445557,0.00011724690557457507,5,,,,,,42
verified_screening,34,perturb_0.5sigma,-0.6552164554595947,9.281096572522074e-05,5,,,,,,42
verified_screening,34,perturb_1sigma,-0.6822875738143921,0.0006780027179047465,5,,,,,,42
verified_screening,34,perturb_2sigma,-0.7014305591583252,6.884594040457159e-05,5,,,,,,42
verified_screening,35,supervised,-0.43470197916030884,0.004494639928452671,5,,,,,,42
verified_screening,35,actor,-0.43470197916030884,0.004494639928452671,5,,,,,,42
verified_screening,35,zero,-0.3022576570510864,0.004643926105927676,5,,,,,,42
verified_screening,35,random,-0.1355067491531372,0.00462650996632874,5,,,,,,42
verified_screening,35,shuffled,0.2766457498073578,0.004467924416530877,5,,,,,,42
verified_screening,35,perturb_0.25sigma,-0.4351465702056885,0.004462241427972913,5,,,,,,42
